Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6002474,2017-09-28 00:02:49,2017-09-19 15:49:05,22026840,4405368000,22026840,200,2569,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002474,SRX3158095,IL41_CHINRG114,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489470,SAMN07548780,simple,4577,Zea mays,hmp3_MP,,,,,,,no,,,,,,SRA605214,,public,D6F8AE289BDB8BC25D11B1FF37296906,F996346569058B0FF4D0C796F16CBFFB
SRR6002475,2017-09-28 00:02:49,2017-09-19 15:49:20,19832177,3966435400,19832177,200,2376,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002475,SRX3158094,CAU161_CHINRG377,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489471,SAMN07548781,simple,4577,Zea mays,hmp3_Max,,,,,,,no,,,,,,SRA605214,,public,B7CB65DB7192AEC9F77CCABAFD42CC57,7E21FE94B44B31BF3CDD99AEE92E7153
SRR6002472,2017-09-28 00:02:49,2017-09-07 11:57:14,8673488,1734697600,8673488,200,1442,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002472,SRX3158097,CAU301_CHINRG15,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2466013,SAMN07548515,simple,4577,Zea mays,hmp3_Ms71,,,,,,,no,,,,,,SRA605214,,public,565AF03420DB3E3D765EA80623DAB43B,78964C6318E0510A3773DD07EAD7E87A
SRR6002473,2017-09-28 00:02:49,2017-09-19 15:47:15,11818103,2387256806,11818103,202,1664,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002473,SRX3158096,CAU424_CHINRG659,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489473,SAMN07548782,simple,4577,Zea mays,hmp3_N192,,,,,,,no,,,,,,SRA605214,,public,F5F8960B63E4CA4BE179C158C7F623A0,715210E706762024EEA4F1E7D0AF1672
SRR6002470,2017-09-28 00:02:49,2017-09-07 11:56:13,5284176,1056835200,5284176,200,1077,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002470,SRX3158099,CAU30_CHINRG1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489474,SAMN07548783,simple,4577,Zea mays,hmp3_N42,,,,,,,no,,,,,,SRA605214,,public,3BD0E87015E795756DE15C11305FE799,61AB251FE5C77FCB127A62B62A46A7E5
SRR6002471,2017-09-28 00:02:49,2017-09-07 12:06:08,27441153,5488230600,27441153,200,3462,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002471,SRX3158098,CAU30_CHINRG1022,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489474,SAMN07548783,simple,4577,Zea mays,hmp3_N42,,,,,,,no,,,,,,SRA605214,,public,6A4042A18C7093B0010FB55D1AA2472B,00B8051719449E67AE7F19614A024BAA
SRR6002767,2017-09-28 00:02:49,2017-09-07 13:04:21,6600607,1320121400,6600607,200,1209,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005862/SRR6002767,SRX3158101,CAU169_CHINRG333,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489477,SAMN07548784,simple,4577,Zea mays,hmp3_N68a,,,,,,,no,,,,,,SRA605214,,public,8BE73CE6EB9846769A3D3FD583C31A5D,53452E6BC102629F2710283F9AF612AB
SRR6002469,2017-09-28 00:02:49,2017-09-19 15:48:26,12792682,2558536400,12792682,200,1822,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002469,SRX3158100,IL18_CHINRG181,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489478,SAMN07548785,simple,4577,Zea mays,hmp3_ND246,,,,,,,no,,,,,,SRA605214,,public,11C6C67508967C11A06FA720BCB15EC0,9E3F029042C07D7137AF6FD784420654
SRR6002478,2017-09-28 00:02:49,2017-09-19 15:47:21,13162160,2632432000,13162160,200,1724,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002478,SRX3158091,IL39_CHINRG112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489466,SAMN07548786,simple,4577,Zea mays,hmp3_NN14B,,,,,,,no,,,,,,SRA605214,,public,89F530860F1F13B34F9DAA2CEB8B04D9,4C56FF20E48B1CC5E39651633AFA8E43
SRR6002479,2017-09-28 00:02:49,2017-09-07 11:56:43,4235882,847176400,4235882,200,873,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002479,SRX3158090,CAU647_CHINRG830,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489327,SAMN07548787,simple,4577,Zea mays,hmp3_NQ508,,,,,,,no,,,,,,SRA605214,,public,308142EE9409102AEB5A7C6788282922,FBC609FA65B431BB1A22341A3D50ADC1
SRR6002494,2017-09-28 00:02:48,2017-09-19 15:49:56,14855363,2971072600,14855363,200,2048,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002494,SRX3158075,IL91_CHINRG194,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489458,SAMN07548802,simple,4577,Zea mays,hmp3_PHK35,,,,,,,no,,,,,,SRA605214,,public,D22685C5FBC520FA62E1672EC8D114E2,1135F668CE665A37F55C98A38EA0AF87
SRR6002772,2017-09-28 00:02:49,2017-09-19 16:32:09,3837418,767483600,3837418,200,921,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005862/SRR6002772,SRX3158131,CAU633_CHINRG907,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489458,SAMN07548802,simple,4577,Zea mays,hmp3_PHK35,,,,,,,no,,,,,,SRA605214,,public,6D4868064F497CD160B7D4CA927AE0CD,3D55776A8138C1EBB97A92D01E60573C
SRR6002507,2017-09-28 00:02:48,2017-09-07 12:02:15,5846403,1169280600,5846403,200,1049,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002507,SRX3158062,CAU502_CHINRG675,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489450,SAMN07548807,simple,4577,Zea mays,hmp3_PHN29,,,,,,,no,,,,,,SRA605214,,public,06243467F4F0ECC774F35CE9C1FDD6B1,22686A76C94CE36044A23E0F4D32BF0F
SRR6002510,2017-09-28 00:02:48,2017-09-07 12:01:57,5846403,1169280600,5846403,200,1049,assembly,https://sra-download.ncbi.nlm.nih.gov/traces/sra52/SRR/005861/SRR6002510,SRX3158059,CAU502_CHINRG676,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP116030,PRJNA399729,,399729,SRS2489450,SAMN07548807,simple,4577,Zea mays,hmp3_PHN29,,,,,,,no,,,,,,SRA605214,,public,5E333B535CC26649BC0A00CE0FB21F07,22686A76C94CE36044A23E0F4D32BF0F
